STUDY_ID	SAMPLE_ID	JAK1	JAK2	STAT1	STAT3	IRF1	IFNGR1	IFNG
brca_tcga	TCGA-E9-A5UO-01	-1.1323	-1.4611	-0.405	-0.8227	-0.9499	-1.7621	-0.3596
brca_tcga	TCGA-E9-A5UP-01	-1.7786	-1.2786	-0.4124	2.5383	1.7549	-0.8394	-0.3596
brca_tcga	TCGA-GM-A5PV-01	-0.6445	-0.484	-0.7639	-1.8045	-0.3669	-0.1205	-0.3264
brca_tcga	TCGA-GM-A5PX-01	-0.9297	-0.7595	-0.9176	-1.3301	-0.2626	0.3513	-0.3596
brca_tcga	TCGA-LL-A5YM-01	-1.8575	-1.2925	-0.8726	-0.3014	-0.056	-1.7872	-0.3596
brca_tcga	TCGA-LL-A5YN-01	-1.3694	-1.0182	0.2956	-1.4702	1.5385	-0.6797	0.3843
brca_tcga	TCGA-LL-A5YO-01	-0.9464	0.6051	0.7204	-1.5968	3.6679	0.7355	2.5464
brca_tcga	TCGA-LL-A5YP-01	-1.3257	-1.2883	-0.8062	-0.6638	-0.4731	0.1354	-0.3217
brca_tcga	TCGA-OL-A5RU-01	-0.5101	-0.1623	-0.392	-0.661	0.6244	-0.3602	-0.3053
brca_tcga	TCGA-OL-A5RV-01	-0.546	0.5073	-0.8714	0.6035	-0.6316	-0.1411	-0.3421
brca_tcga	TCGA-OL-A5RW-01	-2.2018	-1.1399	0.5598	-1.653	0.2321	-1.6776	-0.3175
brca_tcga	TCGA-OL-A5RX-01	-0.0673	-0.7186	-0.8794	1.2522	0.782	1.2862	-0.2902
brca_tcga	TCGA-OL-A5RY-01	-0.0384	-0.2113	-0.4056	-1.4021	0.1074	4.0312	0.0032
brca_tcga	TCGA-OL-A5RZ-01	-1.4788	-1.5647	-1.0965	-2.2132	-1.1094	-1.4364	-0.3382
brca_tcga	TCGA-OL-A5S0-01	-1.4803	-1.3745	-0.3875	-0.964	-0.0178	-0.7765	-0.1686
brca_tcga	TCGA-A7-A5ZW-01	0.0478	0.6146	-0.5904	-0.4836	-0.2188	0.7565	-0.2661
brca_tcga	TCGA-A7-A5ZX-01	-0.319	-0.4351	-0.9003	-0.2453	-0.6289	0.3422	-0.3596
brca_tcga	TCGA-AC-A5XS-01	-0.7589	-0.3646	0.2339	-1.3416	0.6116	0.8759	-0.204
brca_tcga	TCGA-AC-A62X-01	-1.1275	1.513	0.5073	1.6922	-0.6365	2.0431	-0.3596
brca_tcga	TCGA-AC-A62Y-01	-0.6096	-0.0313	-0.133	-0.9473	0.0952	-0.03	-0.1525
brca_tcga	TCGA-E2-A56Z-01	-1.6009	-0.2531	-0.4734	-1.5772	-0.1847	-0.8267	-0.2463
brca_tcga	TCGA-E2-A570-01	-0.7259	0.5709	-0.8258	-0.6222	-0.2362	-0.3583	-0.3596
brca_tcga	TCGA-E2-A573-01	-1.3185	0.6532	1.071	-0.3131	0.7468	0.2128	1.1074
brca_tcga	TCGA-E2-A574-01	-1.9561	-1.6376	-0.9256	-2.1589	-0.7667	1.0186	-0.3596
brca_tcga	TCGA-LL-A5YL-01	-1.7959	-1.4063	-0.7448	-1.2554	0.022	-0.0577	-0.1585
brca_tcga	TCGA-OL-A66H-01	-1.3979	-0.5226	0.807	-0.3709	-0.4501	0.2107	-0.2723
brca_tcga	TCGA-OL-A66I-01	-0.5891	0.0846	1.0229	-1.1323	1.5048	0.5035	2.524
brca_tcga	TCGA-OL-A66J-01	-0.6519	-0.7829	-0.9314	-0.6566	-0.2437	0.6194	-0.3407
brca_tcga	TCGA-OL-A66K-01	-1.0735	-0.4339	-0.9123	0.105	-0.0479	0.1607	-0.3422
brca_tcga	TCGA-A2-A0CX-01	1.4839	-0.6598	0.2033	-1.2789	-0.302	0.4306	-0.1737
brca_tcga	TCGA-A2-A0D0-01	-1.0203	-0.5548	0.6731	-1.5171	1.4595	5.3981	1.0547
brca_tcga	TCGA-A2-A0D4-01	0.0865	1.7137	-0.6787	-1.2783	-0.126	-1.038	-0.3373
brca_tcga	TCGA-A7-A0CD-01	-0.7776	-0.7376	-0.3215	-0.5162	-0.4	-1.44	-0.3352
brca_tcga	TCGA-A7-A0CE-01	-0.4375	-0.5613	-0.2699	-0.2086	-0.5268	-0.0654	-0.3028
brca_tcga	TCGA-A7-A0CG-01	0.4568	0.954	-0.1447	-0.8587	0.0079	0.3652	-0.1788
brca_tcga	TCGA-A7-A0CH-01	-0.493	0.0284	-0.5582	0.4842	-0.5272	-0.2874	-0.3596
brca_tcga	TCGA-A7-A0CJ-01	-0.2905	-0.2084	0.0954	-1.2279	-0.1877	-1.2114	-0.2332
brca_tcga	TCGA-A7-A0DB-01	-0.2242	1.0166	-0.8262	-0.6705	-0.562	0.0873	-0.3596
brca_tcga	TCGA-A8-A06N-01	-0.703	-1.0775	1.2024	-0.73	-0.5349	-1.6069	-0.3308
brca_tcga	TCGA-A8-A06O-01	-0.9608	-0.9336	-0.4498	-0.007	-0.4011	-1.1757	-0.3169
brca_tcga	TCGA-A8-A06P-01	1.6586	0.4164	-0.7099	0.1798	-0.8132	-0.3195	-0.3181
brca_tcga	TCGA-A8-A06R-01	-0.9101	-0.8267	0.4912	-1.8835	0.0522	-0.1466	-0.2385
brca_tcga	TCGA-A8-A06T-01	-1.1092	0.1423	0.5375	-0.7389	0.5209	-1.2443	0.11
brca_tcga	TCGA-A8-A06U-01	-0.9264	-0.8657	3.3361	0.2474	1.2571	-0.0429	-0.0501
brca_tcga	TCGA-A8-A06X-01	-0.3787	-0.1465	1.4253	-1.9096	0.0226	-1.1347	0.0149
brca_tcga	TCGA-A8-A06Y-01	-1.0931	-0.7351	-0.3983	-0.1505	-0.7332	-1.0762	-0.3596
brca_tcga	TCGA-A8-A06Z-01	0.4446	-1.3799	-0.8471	0.1368	-0.2966	-1.1943	-0.3596
brca_tcga	TCGA-A8-A076-01	-1.1219	-0.6812	0.3792	-1.5434	-0.7464	-0.6365	-0.3471
brca_tcga	TCGA-A8-A079-01	-0.5753	-1.2375	-0.5986	-1.3593	-0.7752	-1.2654	-0.3312
brca_tcga	TCGA-A8-A07B-01	-1.0508	-0.2158	-0.4684	-1.3615	-0.7759	0.0003	-0.3596
brca_tcga	TCGA-A8-A07F-01	0.5792	2.2817	-0.321	1.0657	-0.134	0.8335	-0.3134
brca_tcga	TCGA-A8-A07I-01	-0.4837	-0.6499	2.0856	-0.9497	0.6891	-0.4959	-0.3411
brca_tcga	TCGA-A8-A07J-01	1.3229	-0.0504	-0.1493	0.0108	-0.5707	0.3054	-0.3018
brca_tcga	TCGA-A8-A07L-01	-0.4998	-0.1208	-0.6779	-1.9354	-0.7293	-0.9539	-0.3453
brca_tcga	TCGA-A8-A07O-01	0.2	-0.8763	-0.6011	2.366	-0.6	-0.3574	-0.3346
brca_tcga	TCGA-A8-A07P-01	-0.7441	-0.587	-0.2657	-0.7814	-0.7194	0.1542	-0.3596
brca_tcga	TCGA-A8-A07W-01	-0.1582	-1.0081	-0.561	-1.0253	-0.441	-0.8906	-0.2798
brca_tcga	TCGA-A8-A07Z-01	-1.6635	-0.5689	0.2518	-0.8951	0.0093	-0.8105	-0.2567
brca_tcga	TCGA-A8-A081-01	-1.1281	-0.9043	1.7226	0.8839	0.8369	0.2102	0.7731
brca_tcga	TCGA-A8-A082-01	0.4817	-0.4913	-0.7254	-1.2338	-0.9109	-0.6659	-0.3596
brca_tcga	TCGA-A8-A083-01	0.2574	-0.5791	0.9117	0.1457	-0.4417	-0.0872	-0.3596
brca_tcga	TCGA-A8-A084-01	-0.6343	-0.5132	2.7291	-1.0386	-0.1818	0.4919	-0.3596
brca_tcga	TCGA-A8-A085-01	-0.1452	-1.1783	-0.9208	-0.9447	-0.7768	-1.2666	-0.3596
brca_tcga	TCGA-A8-A086-01	0.9085	-0.7338	-0.4115	-0.4548	-0.818	-0.6212	-0.3596
brca_tcga	TCGA-A8-A08A-01	-1.5198	-0.1374	-0.5653	-0.5274	-0.3622	-0.3777	-0.2838
brca_tcga	TCGA-A8-A08B-01	-1.253	-1.0238	2.0175	-0.8548	0.0137	-0.1727	-0.3596
brca_tcga	TCGA-A8-A08C-01	0.5862	0.1715	-0.5723	0.6183	-0.5375	-0.3216	-0.2178
brca_tcga	TCGA-A8-A08F-01	-0.681	-0.6001	1.5896	-1.1924	-0.0809	-0.3415	-0.0036
brca_tcga	TCGA-A8-A08G-01	-0.8194	-0.7474	0.4532	-0.4483	-0.2058	-0.7795	-0.2016
brca_tcga	TCGA-A8-A08H-01	1.145	0.7548	-0.3544	-0.4805	-0.2514	2.0179	-0.285
brca_tcga	TCGA-A8-A08I-01	1.4391	3.4244	5.2688	1.3212	4.4055	0.5333	3.0399
brca_tcga	TCGA-A8-A08J-01	-1.3441	-1.0888	1.1945	-1.3175	-0.4895	-0.8721	-0.3317
brca_tcga	TCGA-A8-A08L-01	0.0083	-1.122	-0.1409	-0.9243	-0.365	-0.7527	0.3446
brca_tcga	TCGA-A8-A08P-01	-0.5792	-0.031	1.6928	-0.5842	0.5511	-0.2974	0.7686
brca_tcga	TCGA-A8-A08T-01	-0.8896	-0.1153	-0.9345	-0.2969	-0.15	-0.8201	-0.3457
brca_tcga	TCGA-A8-A08X-01	-0.5818	0.0636	-0.3949	-1.3674	0.0069	0.2196	0.0679
brca_tcga	TCGA-A8-A08Z-01	1.6099	0.2028	-0.6089	0.4444	-0.4592	0.5194	-0.3596
brca_tcga	TCGA-A8-A090-01	-0.2102	-0.2183	0.448	2.6013	0.0914	-0.6773	-0.265
brca_tcga	TCGA-A8-A091-01	-0.714	-0.862	-0.8381	-1.2129	-0.9638	-1.1296	-0.2878
brca_tcga	TCGA-A8-A092-01	-1.2933	-0.9215	0.1027	1.37	-0.7477	-1.0351	-0.3473
brca_tcga	TCGA-A8-A093-01	-0.2588	-0.9582	-0.8764	-0.128	-0.6396	-1.0802	-0.3596
brca_tcga	TCGA-A8-A094-01	-0.4035	0.3378	0.3169	-1.6035	-0.0213	4.1956	2.3084
brca_tcga	TCGA-A8-A095-01	0.3484	0.0517	-0.7295	0.4985	-0.56	-0.6054	-0.2879
brca_tcga	TCGA-A8-A096-01	0.6932	0.5193	1.9909	1.4008	1.5311	0.4072	0.2705
brca_tcga	TCGA-A8-A099-01	-1.3272	-0.3611	-0.4232	0.3902	-0.6643	-0.3661	-0.2593
brca_tcga	TCGA-A8-A09A-01	0.4626	-0.5025	-0.3387	0.0311	-0.5512	-0.1986	-0.1509
brca_tcga	TCGA-A8-A09B-01	0.8681	-0.7743	-0.8165	0.6367	-0.4545	-0.7175	-0.2429
brca_tcga	TCGA-A8-A09C-01	-0.9365	-1.3107	-0.8306	-0.8995	-0.6928	-1.2426	-0.3596
brca_tcga	TCGA-A8-A09D-01	0.0641	-0.3299	0.2015	-1.5789	-0.7577	-0.2842	-0.2756
brca_tcga	TCGA-A8-A09E-01	-1.1685	-1.2273	1.4864	-0.6465	-0.7698	-1.4586	-0.3109
brca_tcga	TCGA-A8-A09G-01	-0.471	0.6408	0.6164	4.9676	0.657	0.6261	0.1788
brca_tcga	TCGA-A8-A09K-01	-0.7689	-0.7664	-0.1183	-2.1533	-0.0518	-1.4249	1.0712
brca_tcga	TCGA-A8-A09M-01	-0.885	-1.0044	1.8378	-0.6813	0.1833	-0.4423	0.1468
brca_tcga	TCGA-A8-A09N-01	-1.2575	-0.9793	-0.3398	-1.313	0.0768	-1.103	-0.1403
brca_tcga	TCGA-A8-A09Q-01	-0.7013	-0.1919	-0.3275	-1.0868	-0.4597	-0.359	0.1473
brca_tcga	TCGA-A8-A09R-01	-0.5949	-0.1017	2.1556	0.5179	1.5961	-0.6075	0.5566
brca_tcga	TCGA-A8-A09T-01	1.089	0.5425	-0.8263	-0.2225	-0.5313	-0.1348	-0.3596
brca_tcga	TCGA-A8-A09W-01	-0.6333	-0.8701	-0.2795	-1.1144	-0.2818	-0.5481	-0.3245
brca_tcga	TCGA-A8-A09X-01	-0.7162	-0.2036	-0.0205	-1.0348	0.2051	-0.3502	0.1258
brca_tcga	TCGA-A8-A09Z-01	0.8422	0.4231	1.4265	1.2371	6.5915	-1.0111	-0.0607
brca_tcga	TCGA-A8-A0A1-01	-0.4257	1.1429	0.8119	0.1712	0.6418	0.2952	0.0398
brca_tcga	TCGA-A8-A0A4-01	1.2666	0.1335	-0.4518	0.1724	-0.6715	-1.0531	-0.3049
brca_tcga	TCGA-A8-A0A7-01	0.4317	1.1551	2.6139	-1.079	1.707	0.1792	1.301
brca_tcga	TCGA-A8-A0A9-01	-0.1554	-0.7245	-0.0245	0.3973	0.6404	-0.8366	-0.2983
brca_tcga	TCGA-AN-A03X-01	-0.6884	-1.1976	-0.3617	-0.7382	-0.6823	0.8094	-0.3596
brca_tcga	TCGA-AN-A03Y-01	-1.5152	-1.4153	-0.677	1.1931	-0.6613	-0.9943	-0.225
brca_tcga	TCGA-AN-A049-01	0.3153	-0.8542	1.7732	0.6354	-0.5067	-0.14	-0.3238
brca_tcga	TCGA-AN-A0AJ-01	-1.2936	-0.549	0.7845	-0.6004	0.5778	-0.7799	0.8803
brca_tcga	TCGA-AN-A0AK-01	-2.2588	-1.1963	-0.4468	-1.8996	-0.9382	-1.1427	-0.2014
brca_tcga	TCGA-AN-A0AL-01	-0.2049	-0.8488	0.9259	-1.0223	0.0551	-0.5885	-0.309
brca_tcga	TCGA-AN-A0AR-01	-2.5187	-0.6225	-0.8956	-2.2075	-1.0594	4.88	-0.3294
brca_tcga	TCGA-AN-A0AS-01	-0.1891	-1.0628	-0.6895	-0.079	-0.2302	-0.5417	-0.2275
brca_tcga	TCGA-AN-A0FJ-01	-0.6027	-1.134	-0.7612	4.3212	-0.6608	-1.1119	-0.3596
brca_tcga	TCGA-AN-A0FV-01	-0.8875	-1.4095	-0.5026	-1.6306	-0.9164	-0.809	-0.3596
brca_tcga	TCGA-AO-A03O-01	-0.982	-0.7076	3.5347	-0.4957	-0.1033	-0.9376	-0.0122
brca_tcga	TCGA-AO-A03P-01	-0.9174	-0.6525	-0.2383	-1.0136	-0.4864	-0.9783	-0.2897
brca_tcga	TCGA-BH-A0AY-01	-0.2771	-1.0196	-0.5424	-0.7179	-0.4468	-0.4948	-0.2868
brca_tcga	TCGA-BH-A0B4-01	-0.2756	-0.0879	-0.3706	-0.2137	-0.1978	-0.333	-0.1718
brca_tcga	TCGA-BH-A0BV-01	0.6546	-0.1854	0.1027	1.6642	-0.1353	-0.3064	-0.2953
brca_tcga	TCGA-BH-A0DZ-01	-0.268	-0.8993	0.6762	-1.5893	0.2783	1.0683	-0.3241
brca_tcga	TCGA-A2-A04P-01	-1.1568	-0.3171	-0.3942	-1.1557	0.1871	3.0196	-0.1207
brca_tcga	TCGA-A2-A04Q-01	0.0021	2.9032	1.8665	0.5689	3.6347	2.0622	3.3065
brca_tcga	TCGA-A2-A04T-01	-1.3855	-0.3625	-0.5252	-1.3101	-0.4634	-0.8972	0.9656
brca_tcga	TCGA-A2-A04V-01	-0.2597	-0.4109	-0.8109	-0.7316	-0.3508	-0.6493	-0.3596
brca_tcga	TCGA-A2-A04X-01	-0.7824	0.5214	2.029	-1.9053	1.4747	-0.7223	0.2895
brca_tcga	TCGA-A2-A04Y-01	-0.7508	0.0409	-0.0423	-1.9935	0.296	-0.3427	-0.3036
brca_tcga	TCGA-A2-A0CM-01	-0.3615	1.2541	0.7132	0.1084	3.7249	0.5394	3.042
brca_tcga	TCGA-A2-A0CP-01	1.0353	-0.4105	-0.8319	0.2392	-0.537	0.1036	-0.2473
brca_tcga	TCGA-A2-A0CQ-01	-1.4003	-1.2034	-0.8657	-0.2982	-0.1315	-0.6829	-0.3446
brca_tcga	TCGA-A2-A0CU-01	0.8153	-0.2473	-1.0315	-0.5517	-0.5737	-1.3268	-0.3436
brca_tcga	TCGA-A2-A0D1-01	-0.4618	-1.4373	-0.7126	-2.3047	-1.0051	-1.2331	-0.3399
brca_tcga	TCGA-A2-A0D2-01	-0.9088	-0.6529	-0.7404	-0.3528	-0.4667	1.403	-0.2048
brca_tcga	TCGA-A2-A0EM-01	-0.6993	1.1137	-0.6949	-0.1971	-0.6886	-0.3626	-0.3596
brca_tcga	TCGA-A2-A0EO-01	0.0372	0.8689	-0.67	0.1205	0.0813	0.1719	-0.2845
brca_tcga	TCGA-A2-A0EQ-01	-0.7603	-0.1715	1.0496	-0.4091	1.7877	0.0251	1.463
brca_tcga	TCGA-A2-A0ER-01	0.178	-1.1355	-0.343	0.3784	-0.7983	-0.8725	-0.3344
brca_tcga	TCGA-A2-A0ET-01	-1.304	-0.6038	-0.1638	-0.4893	0.4103	-1.3638	-0.2235
brca_tcga	TCGA-A2-A0EV-01	0.7042	-0.5088	-0.0419	2.5767	0.2779	-0.2269	-0.2714
brca_tcga	TCGA-A2-A0EX-01	0.1059	0.4611	-0.7704	-0.2274	-0.644	-0.6794	-0.3046
brca_tcga	TCGA-A2-A0EY-01	-0.8159	-0.7314	-0.4793	0.0167	-0.6577	0.8412	-0.1451
brca_tcga	TCGA-A8-A06Q-01	-1.2226	4.8853	-0.7236	-1.9728	-0.9515	-0.9135	-0.325
brca_tcga	TCGA-A8-A07E-01	0.9443	-0.0053	-0.3723	-0.3518	-0.3937	-0.047	-0.2996
brca_tcga	TCGA-A8-A07G-01	-0.843	-0.4956	-0.4047	1.2509	-0.3358	0.4863	-0.3308
brca_tcga	TCGA-A8-A07R-01	-1.5801	-0.8856	3.6934	2.7788	-0.6946	-0.7727	-0.2968
brca_tcga	TCGA-A8-A07U-01	0.2375	3.404	3.5299	0.1378	1.8065	-0.2726	1.8344
brca_tcga	TCGA-A8-A08R-01	-0.7093	0.019	1.0141	0.4728	0.1803	-0.8122	0.6784
brca_tcga	TCGA-A8-A08S-01	-1.2879	-0.7142	1.4824	0.77	0.9991	0.8326	-0.3461
brca_tcga	TCGA-A8-A097-01	-0.2241	-0.7607	-0.4368	0.469	-0.2449	-0.833	-0.3255
brca_tcga	TCGA-A8-A09I-01	-1.139	-0.3693	2.5136	-1.8829	0.7802	0.3626	0.7389
brca_tcga	TCGA-A8-A09V-01	0.3139	-0.0278	-0.7878	0.1528	-0.6084	-0.8072	-0.3481
brca_tcga	TCGA-A8-A0A2-01	-0.3579	-0.122	-0.6812	-0.1752	0.1659	-0.1288	-0.2855
brca_tcga	TCGA-A8-A0AB-01	-0.6649	-1.0428	-1.0355	1.2852	-1.015	-0.4925	-0.3596
brca_tcga	TCGA-AN-A041-01	0.5976	-0.6374	-0.5109	-1.0477	-0.3856	-0.9989	-0.3457
brca_tcga	TCGA-AN-A046-01	-0.5252	1.3854	2.1821	-0.3995	2.3762	-0.4418	0.0368
brca_tcga	TCGA-AN-A04A-01	0.8114	-1.2126	-0.4901	-0.3829	-0.7135	-0.4607	-0.3449
brca_tcga	TCGA-AN-A04C-01	-1.2256	-1.0409	-0.8192	-1.6099	-0.9215	-1.2708	-0.3596
brca_tcga	TCGA-AN-A04D-01	-0.5184	-1.2905	-0.9811	-1.5024	-1.1527	-0.3472	-0.3475
brca_tcga	TCGA-AN-A0AM-01	-0.7393	-0.5664	1.8632	-0.995	1.5175	0.6196	0.4143
brca_tcga	TCGA-AN-A0AT-01	-2.2551	-0.9697	0.0771	-0.8705	-0.2065	-0.0802	0.2561
brca_tcga	TCGA-AN-A0FD-01	-0.6843	-0.5432	0.8474	-1.3968	0.9506	-1.1393	-0.1232
brca_tcga	TCGA-AN-A0FF-01	-0.5265	-0.0885	0.3357	-1.0243	-0.4691	-1.0743	-0.19
brca_tcga	TCGA-AN-A0FK-01	-1.2759	-0.6958	-0.7947	-0.175	-0.4693	-1.0197	-0.3596
brca_tcga	TCGA-AN-A0FL-01	-1.8631	-1.2796	0.1528	-3.0496	-0.6489	0.2373	-0.3596
brca_tcga	TCGA-AN-A0FN-01	0.6465	1.049	-0.194	-0.0861	0.6206	0.9367	0.4311
brca_tcga	TCGA-AN-A0FS-01	-0.1547	-0.724	-0.7147	-0.563	-0.7444	-0.2195	-0.3384
brca_tcga	TCGA-AN-A0FT-01	-1.5792	-1.2524	-0.8155	-1.5173	-0.7366	-0.4906	-0.2553
brca_tcga	TCGA-AN-A0FW-01	-0.6863	-1.1643	-0.8098	-1.5064	-0.8037	-0.9196	-0.3465
brca_tcga	TCGA-AN-A0FX-01	-0.8868	-0.7952	-0.7065	0.4317	-0.6719	-0.3401	-0.3195
brca_tcga	TCGA-AN-A0FY-01	0.6288	-0.6256	-0.7821	-1.495	-0.6774	-0.9782	-0.314
brca_tcga	TCGA-AN-A0FZ-01	1.6667	-0.6248	-0.7853	-1.1606	0.036	-1.1278	-0.3596
brca_tcga	TCGA-AO-A03R-01	-1.3226	-0.7723	-0.6786	-1.553	-0.2327	-0.7755	-0.2478
brca_tcga	TCGA-AO-A03T-01	-0.6633	-1.039	-0.239	-1.4581	-0.3301	-0.8925	-0.3381
brca_tcga	TCGA-AO-A0J2-01	-0.9715	0.739	1.1154	-1.396	4.1339	8.6302	0.1058
brca_tcga	TCGA-AO-A0J3-01	-1.6359	-0.5068	-0.616	-2.3856	-0.3466	-1.2925	-0.2972
brca_tcga	TCGA-AO-A0J4-01	-0.1485	-0.1175	1.0824	0.0461	0.5087	-0.4427	0.0461
brca_tcga	TCGA-AO-A0J5-01	-0.16	-0.6205	-0.7941	-0.5937	-0.8612	-0.6728	-0.3361
brca_tcga	TCGA-AO-A0J6-01	-0.1381	-0.6887	0.911	0.9481	1.3538	1.6965	0.5599
brca_tcga	TCGA-AO-A0J7-01	-1.3188	-0.7788	-0.8926	-0.8516	-0.6377	-1.5085	-0.3296
brca_tcga	TCGA-AO-A0J8-01	-0.1623	0.1949	0.2612	2.0035	0.4662	-0.7794	-0.3176
brca_tcga	TCGA-AO-A0J9-01	-0.1927	-0.6489	-0.6994	-1.023	0.275	0.0944	-0.2062
brca_tcga	TCGA-AQ-A04J-01	0.8423	0.7156	-0.2742	-0.0604	-0.3628	1.6776	-0.3463
brca_tcga	TCGA-B6-A0I2-01	-1.0338	0.8849	0.2794	-0.9658	4.3263	-0.2726	4.8904
brca_tcga	TCGA-B6-A0I5-01	-1.2271	-0.522	-1.0108	-0.1367	0.0274	0.0763	-0.3362
brca_tcga	TCGA-B6-A0I9-01	-0.8963	-1.1259	0.62	-0.8522	0.3816	-0.6099	-0.2662
brca_tcga	TCGA-B6-A0IA-01	-0.3557	1.556	-0.8006	-0.9644	-0.4537	-1.1824	-0.3596
brca_tcga	TCGA-B6-A0IB-01	-1.1845	-1.2905	-0.774	-0.8093	-0.7563	-0.9472	-0.3596
brca_tcga	TCGA-B6-A0IC-01	-0.7687	-0.3823	-0.7225	-0.3383	-0.5941	-0.7807	-0.3596
brca_tcga	TCGA-B6-A0IE-01	-0.7654	-1.0965	-0.9882	-1.5504	-0.9619	-0.7602	-0.2892
brca_tcga	TCGA-B6-A0IG-01	-1.3212	-1.0156	0.417	0.4852	-0.5923	0.073	-0.3081
brca_tcga	TCGA-B6-A0IJ-01	0.176	1.4826	0.8106	0.1427	2.3781	-0.3909	0.9668
brca_tcga	TCGA-B6-A0IM-01	0.7394	-0.9747	-0.477	0.3029	-0.1459	-0.7355	-0.3262
brca_tcga	TCGA-B6-A0IN-01	-0.8254	-0.8005	-0.7994	1.1549	-0.348	-0.3867	-0.2609
brca_tcga	TCGA-B6-A0IO-01	-0.7747	-0.9831	-0.4115	1.194	-0.0323	-0.4729	-0.1943
brca_tcga	TCGA-B6-A0IP-01	-0.2852	-0.7197	-0.6507	0.3195	0.2132	-0.4949	-0.3361
brca_tcga	TCGA-B6-A0IQ-01	-1.3441	-0.2787	-0.5076	-1.383	0.3577	0	-0.0581
brca_tcga	TCGA-BH-A0BD-01	0.9843	-0.4033	1.1495	1.1902	0.8451	-0.5278	-0.0583
brca_tcga	TCGA-BH-A0E6-01	-1.2231	-1.3742	-0.8908	-1.8508	-0.3718	-0.2454	-0.2813
brca_tcga	TCGA-BH-A0E7-01	1.5296	2.201	-0.6709	0.0274	-0.7211	-0.9317	-0.3355
brca_tcga	TCGA-BH-A0EB-01	-0.1795	-0.1371	-0.1242	0.4028	0.4273	0.9906	-0.2769
brca_tcga	TCGA-BH-A0EE-01	-1.0414	1.2966	0.4696	-1.5982	1.4444	0.3613	-0.1914
brca_tcga	TCGA-BH-A0HO-01	-0.6815	-0.1003	1.0467	0.0875	-0.4934	-0.2374	-0.3478
brca_tcga	TCGA-BH-A0HQ-01	-0.3572	-0.2515	-0.6944	0.6876	-0.3575	-0.7728	-0.3219
brca_tcga	TCGA-BH-A0HU-01	-0.8145	-1.135	-0.7674	-0.3891	-0.206	-0.5252	-0.3033
brca_tcga	TCGA-BH-A0HW-01	-1.2298	-1.0663	-0.4382	-0.2977	-0.9386	-1.609	-0.3596
brca_tcga	TCGA-A2-A0CT-01	-1.0453	-1.1062	-0.7441	-1.4071	-0.8503	-0.9463	-0.3596
brca_tcga	TCGA-A2-A0EU-01	0.3378	0.1124	-0.5341	-0.4936	-0.1905	-0.2705	-0.3263
brca_tcga	TCGA-A7-A0D9-01	0.9787	-1.1632	-0.7897	-1.2533	-0.9221	-0.4862	-0.3596
brca_tcga	TCGA-A8-A08O-01	0.8552	1.3271	-0.8201	-0.249	-0.7642	-1.1167	-0.3247
brca_tcga	TCGA-A8-A0A6-01	-0.2993	0.6327	0.725	0.1095	1.8582	0.9987	0.2196
brca_tcga	TCGA-A8-A0AD-01	0.371	-0.2404	-0.6211	0.6584	-0.9419	-0.1249	-0.3414
brca_tcga	TCGA-AO-A03L-01	-0.55	-0.8543	0.2258	-1.7649	0.3883	-1.0097	-0.3181
brca_tcga	TCGA-AO-A0JA-01	-0.0082	-0.455	0.1211	-0.5527	-0.6652	0.5242	-0.2857
brca_tcga	TCGA-AO-A0JB-01	-1.402	-0.8363	-0.9692	-2.1256	-0.7554	-0.0949	-0.1305
brca_tcga	TCGA-AO-A0JC-01	3.2995	3.6266	0.7857	-1.1424	3.1049	1.9089	2.7941
brca_tcga	TCGA-AO-A0JD-01	-1.0037	-0.2465	0.4106	-1.4284	0.4529	1.3259	-0.1548
brca_tcga	TCGA-AO-A0JE-01	-0.2093	0.0103	1.3582	2.133	0.8569	2.3421	0.5918
brca_tcga	TCGA-AO-A0JF-01	0.6125	0.767	-0.5031	0.9376	-0.2063	0.6615	-0.3113
brca_tcga	TCGA-AO-A0JI-01	-1.2533	0.0324	-0.7053	-1.4716	-0.9733	-1.4208	-0.3438
brca_tcga	TCGA-AO-A0JJ-01	0.1393	1.019	-0.122	-0.39	0.0384	0.3234	-0.0882
brca_tcga	TCGA-AO-A0JL-01	-1.5514	-0.6934	-1.063	-2.4919	-1.0014	-0.5639	-0.2828
brca_tcga	TCGA-AO-A0JM-01	-0.4301	-0.9097	0.1982	-0.9887	-0.2525	-0.839	-0.2456
brca_tcga	TCGA-B6-A0IK-01	0.0399	-1.0282	-0.3995	-1.5995	-0.4143	0.2716	-0.1902
brca_tcga	TCGA-B6-A0RE-01	-1.0914	-0.8267	-0.6937	-0.9026	-0.4999	1.7075	-0.3434
brca_tcga	TCGA-B6-A0RG-01	1.1743	0.1777	-0.5942	-0.3684	-0.6969	-1.2	-0.3596
brca_tcga	TCGA-B6-A0RI-01	3.5294	0.2414	-0.6683	1.2782	-0.4648	-0.7373	-0.3461
brca_tcga	TCGA-BH-A0AW-01	-0.1535	-0.1488	0.5884	-1.8658	0.5617	0.42	1.0624
brca_tcga	TCGA-BH-A0B3-01	0.6933	-0.2502	2.5282	0.6349	1.634	-0.1236	-0.0059
brca_tcga	TCGA-BH-A0B9-01	-0.5482	-0.8008	0.1602	-1.3963	2.3638	-0.0105	1.3939
brca_tcga	TCGA-BH-A0BA-01	-0.6227	0.1821	-0.8195	-1.3401	-0.4528	-0.5829	-0.2304
